"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)"
"60201300000814","Nodes","814","21.000000","24.467284","DDS demands","Known Flow","314031.848607","688971.863685","","0.000000","","","","","","-10.710000","","","","-9.577073","-10.710000","","","","","","","","D1 PROFILE","","",""
"60201300000813","Nodes","813","21.000000","24.398932","DDS demands","Known Flow","314107.871627","688990.324690","","0.000000","","","","","","-11.530000","","","","-10.310332","-11.530000","","","","","","","","D1 PROFILE","","",""
"60201300000578","Nodes","578","21.000000","24.265520","DDS demands","Known Flow","315013.360874","688816.519643","","0.000000","","","","","","-5.179999","","","","-4.632048","-5.179999","","","","","","","","D1 PROFILE","","",""
"60201300000580","Nodes","580","21.000000","24.659944","DDS demands","Known Flow","314946.598855","688758.998627","","0.000000","","","","","","-3.440000","","","","-3.076109","-3.440000","","","","","","","","D1 PROFILE","","",""
"60201300001010","Nodes","1010","21.000000","33.112700","Default Known Flow Node","Known Flow","314613.706154","689069.995776","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001004","Nodes","1004","21.000000","35.179486","Default Known Flow Node","Known Flow","316012.478146","690742.489167","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300000611","Nodes","611","21.000000","37.780013","DDS demands","Known Flow","316407.715253","691099.947264","","0.000000","","","","","","-2.039999","","","","-1.824204","-2.039999","","","","","","","","D1 PROFILE","","",""
"60201300000800","Nodes","800","21.000000","35.888929","DDS demands","Known Flow","316397.952074","692099.583111","","0.000000","","","","","","-5.729999","","","","-5.123868","-5.729999","","","","","","","","D1 PROFILE","","",""
"60201300000602","Nodes","602","21.000000","37.005527","DDS demands","Known Flow","316616.327310","691161.132281","","0.000000","","","","","","-9.460000","","","","-8.459301","-9.460000","","","","","","","","D1 PROFILE","","",""
"60201300000607","Nodes","607","21.000000","37.083104","DDS demands","Known Flow","316467.078269","691221.441297","","0.000000","","","","","","-7.940000","","","","-7.100090","-7.940000","","","","","","","","D1 PROFILE","","",""
"60201300001350","Nodes","1350","21.000000","28.172664","Default Known Flow Node","Known Flow","314533.579369","688735.478157","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001015","Nodes","1015","21.000000","28.271588","Default Known Flow Node","Known Flow","314517.906739","688738.791622","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001034","Nodes","1034","21.000000","27.107223","DDS demands","Known Flow","314682.180953","688742.532470","","0.000000","","","","","","-3.059999","","","","-2.736306","-3.059999","","","","","","","","D1 PROFILE","","",""
"60201300001619","Nodes","1619","21.000000","28.325736","Default Known Flow Node","Known Flow","314515.117738","688741.609622","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001353","Nodes","1353","21.000000","30.494243","DDS demands","Known Flow","314403.668708","688896.418665","","0.000000","","","","","","-9.050000","","","","-8.092672","-9.050000","","","","","","","","D1 PROFILE","","",""
"60201300001224","Nodes","1224","21.000000","30.625721","DDS demands","Known Flow","314499.428734","688896.648665","","0.000000","","","","","","-9.100000","","","","-8.137383","-9.100000","","","","","","","","D1 PROFILE","","",""
"60201300001438","Nodes","1438","21.000000","22.343400","DDS demands","Known Flow","315007.913872","688585.757580","","0.000000","","","","","","-13.659999","","","","-12.215016","-13.659999","","","","","","","","D1 PROFILE","","",""
"60201300001390","Nodes","1390","21.000000","47.729767","Default Known Flow Node","Known Flow","314733.331409","689578.723926","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001245","Nodes","1245","21.000000","44.882052","DDS demands","Known Flow","314983.119837","690320.299562","","0.000000","","","","","","-17.159999","","","","-15.344779","-17.159999","","","","","","","","D1 PROFILE","","",""
"60201300001430","Nodes","1430","21.000000","34.905080","Default Known Flow Node","Known Flow","315627.102041","691861.090471","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001221","Nodes","1221","21.000000","37.387017","DDS demands","Known Flow","316487.090302","691155.506715","","0.000000","","","","","","-10.840000","","","","-9.693321","-10.840000","","","","","","","","D1 PROFILE","","",""
"60201300001032","Nodes","1032","21.000000","49.203916","Default Known Flow Node","Known Flow","316904.244342","691996.948222","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001355","Nodes","1355","21.000000","31.994820","DDS demands","Known Flow","314504.935735","689121.217726","","0.000000","-5.460000","","","","","-9.710000","","","","-13.565286","-15.169999","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"60201300001229","Nodes","1229","21.000000","31.779254","DDS demands","Known Flow","314518.483739","689053.305707","","0.000000","","","","","","-4.260000","","","","-3.809368","-4.260000","","","","","","","","D1 PROFILE","","",""
"60201300001231","Nodes","1231","21.000000","30.694801","DDS demands","Known Flow","314470.169726","688993.588691","","0.000000","","","","","","-6.979999","","","","-6.241640","-6.979999","","","","","","","","D1 PROFILE","","",""
"60201300001234","Nodes","1234","21.000000","30.296290","DDS demands","Known Flow","314415.476872","688957.273735","","0.000000","","","","","","-3.420000","","","","0.000000","0.000000","","","","","","","","D1 PROFILE","","",""
"60201300001332","Nodes","1332","21.000000","25.003965","DDS demands","Known Flow","315128.166905","688816.548643","","0.000000","","","","","","-3.469999","","","","-3.102936","-3.469999","","","","","","","","D1 PROFILE","","",""
"60201300001330","Nodes","1330","21.000000","24.721412","DDS demands","Known Flow","315087.685894","688817.913643","","0.000000","","","","","","-1.360000","","","","-1.216136","-1.360000","","","","","","","","D1 PROFILE","","",""
"60201300001357","Nodes","1357","21.000000","35.657576","DDS demands","Known Flow","314649.005775","689179.731742","","0.000000","","-6.000000","","","","-2.779999","","","","-7.851233","-8.779999","","","","C2 PROFILE","","","","D1 PROFILE","","",""
"60201300001417","Nodes","1417","21.000000","47.031070","DDS demands","Known Flow","315037.740880","690115.721996","","0.000000","-3.309999","","","","","-7.849999","","","","-9.979471","-11.159999","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"60201300001381","Nodes","1381","21.000000","44.870697","DDS demands","Known Flow","314996.868024","690291.726266","","0.000000","","","","","","-7.730000","","","","-6.912304","-7.730000","","","","","","","","D1 PROFILE","","",""
"60201300001028","Nodes","Logger 10143, 133 Moss-side Road","21.000000","33.841962","Val Log Cath","Known Flow","315731.131581","691208.654420","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001026","Nodes","Logger 10105, 52 Young Terrace","21.000000","32.414151","Val Log Cath","Known Flow","315803.942904","691268.221143","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001024","Nodes","Logger 10370, 17 Hill Street","21.000000","33.157067","Val Log Cath","Known Flow","316319.995750","691984.599777","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001342","Nodes","1342","21.000000","32.576977","DDS demands","Known Flow","316444.207903","692234.130520","","0.000000","","","","","","-2.939999","","","","-2.629000","-2.939999","","","","","","","","D1 PROFILE","","",""
"60201300001027","Nodes","Logger 10019, 3 Glenfield Road","21.000000","28.282378","Val Log Cath","Known Flow","316452.871993","692451.760803","","0.000000","","","","","","-15.789999","","","","-14.119700","-15.789999","","","","","","","","D1 PROFILE","","",""
"60201300001023","Nodes","1023","21.000000","36.596417","Default Known Flow Node","Known Flow","316639.767371","691088.146179","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001165","Nodes","1165","21.000000","27.007875","DDS demands","Known Flow","316820.651365","692586.323669","","0.000000","","","","","","-4.619999","","","","-4.131286","-4.619999","","","","","","","","D1 PROFILE","","",""
"60201300001341","Nodes","1341","21.000000","26.777547","Default Known Flow Node","Known Flow","316865.274378","692519.405650","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001338","Nodes","1338","21.000000","27.764524","DDS demands","Known Flow","317004.844176","692582.001496","","0.000000","","","","","","-5.140000","","","","-4.596280","-5.140000","","","","","","","","D1 PROFILE","","",""
"60201300001337","Nodes","1337","21.000000","28.328582","DDS demands","Known Flow","316850.320374","692533.172654","","0.000000","","","","","","-5.070000","","","","-4.533684","-5.070000","","","","","","","","D1 PROFILE","","",""
"60201300001354","Nodes","1354","21.000000","30.755985","DDS demands","Known Flow","314531.207742","688885.106661","","0.000000","","","","","","-9.960000","","","","-8.906410","-9.960000","","","","","","","","D1 PROFILE","","",""
"60201300001352","Nodes","1352","21.000000","30.560820","DDS demands","Known Flow","314425.937714","688825.137645","","0.000000","","","","","","-7.790000","","","","-6.965957","-7.790000","","","","","","","","D1 PROFILE","","",""
"60201300001370","Nodes","1370","21.000000","32.076342","DDS demands","Known Flow","314520.331881","689068.582944","","0.000000","","","","","","-12.099999","","","","-10.820037","-12.099999","","","","","","","","D1 PROFILE","","",""
"60201300001230","Nodes","1230","21.000000","31.573373","DDS demands","Known Flow","314536.955744","689051.730707","","0.000000","","","","","","-4.400000","","","","-3.934558","-4.400000","","","","","","","","D1 PROFILE","","",""
"60201300001358","Nodes","1358","21.000000","26.614141","DDS demands","Known Flow","314769.930807","688763.273628","","0.000000","","","","","","-14.860000","","","","-13.288078","-14.860000","","","","","","","","D1 PROFILE","","",""
"60201300001359","Nodes","1359","21.000000","26.026549","DDS demands","Known Flow","314790.699813","688815.432642","","0.000000","","","","","","-12.859999","","","","-11.499641","-12.859999","","","","","","","","D1 PROFILE","","",""
"60201300001331","Nodes","1331","21.000000","24.716747","DDS demands","Known Flow","315086.880894","688782.847634","","0.000000","","","","","","-9.600000","","","","-8.584492","-9.600000","","","","","","","","D1 PROFILE","","",""
"60201300001333","Nodes","1333","21.000000","25.048648","Default Known Flow Node","Known Flow","315128.551905","688770.938630","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001356","Nodes","1356","21.000000","33.095169","DDS demands","Known Flow","314612.475765","689065.530711","","0.000000","","","","","","-3.410000","","","","-3.049283","-3.410000","","","","","","","","D1 PROFILE","","",""
"60201300001246","Nodes","1246","21.000000","46.946963","Default Known Flow Node","Known Flow","315066.411888","690179.712014","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001241","Nodes","1241","21.000000","46.606656","DDS demands","Known Flow","315056.613885","690184.868015","","0.000000","","","","","","-9.479999","","","","-8.477185","-9.479999","","","","","","","","D1 PROFILE","","",""
"60201300001242","Nodes","1242","21.000000","46.481243","DDS demands","Known Flow","314966.323861","690179.804014","","0.000000","","","","","","-5.820000","","","","-5.204348","-5.820000","","","","","","","","D1 PROFILE","","",""
"60201300001243","Nodes","1243","21.000000","44.711138","DDS demands","Known Flow","315007.938872","690269.442038","","0.000000","","","","","","-8.399999","","","","-7.511430","-8.399999","","","","","","","","D1 PROFILE","","",""
"60201300001244","Nodes","1244","21.000000","44.494899","DDS demands","Known Flow","314958.423859","690234.589029","","0.000000","","","","","","-12.040000","","","","-10.766383","-12.040000","","","","","","","","D1 PROFILE","","",""
"60201300001432","Nodes","1432","21.000000","24.540191","DDS demands","Known Flow","315455.677994","688563.426574","","0.000000","","","","","","-1.029999","","","","-0.921044","-1.029999","","","","","","","","D1 PROFILE","","",""
"60201300001434","Nodes","1434","21.000000","23.805563","DDS demands","Known Flow","315442.828991","688556.141572","","0.000000","","","","","","-5.659999","","","","-5.061273","-5.659999","","","","","","","","D1 PROFILE","","",""
"60201300001228","Nodes","1228","21.000000","24.850145","Default Known Flow Node","Known Flow","315484.269002","688717.433616","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60201300001728","Nodes","1728","21.000000","38.992393","Default Known Flow Node","Known Flow","315500.976006","690721.575161","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
